Accuracy, Ncore, Bmodel, Blife, Weight, WS
60.2, 8, 3, 7.29341404711546, 248, 1.25
60.2, 8, 4, 8.75209685653854, 286, 1.25
60.2, 8, 2, 5.11077607134643, 200, 1.5
60.2, 8, 3, 6.38847008918304, 248, 1.5
60.2, 8, 4, 7.66616410701965, 286, 1.5
58.25, 1, 1, 11.8667952236149, 90, 0.25
58.25, 1, 2, 23.7335904472298, 150, 0.25
58.25, 1, 3, 29.6669880590373, 198, 0.25
58.25, 1, 4, 35.6003856708448, 236, 0.25
58.25, 1, 1, 6.96682051728642, 90, 0.5
58.25, 1, 2, 13.9336410345728, 150, 0.5
58.25, 1, 3, 17.4170512932161, 198, 0.5
58.25, 1, 4, 20.9004615518593, 236, 0.5
58.25, 2, 1, 11.6318124253928, 105, 0.25
58.25, 2, 2, 23.2636248507857, 165, 0.25
58.25, 2, 3, 29.0795310634821, 213, 0.25
58.25, 2, 4, 34.8954372761785, 251, 0.25
58.25, 2, 1, 7.30234825263935, 105, 0.5
58.25, 2, 2, 14.6046965052787, 165, 0.5
58.25, 2, 3, 18.2558706315984, 213, 0.5
58.25, 2, 4, 21.907044757918, 251, 0.5
58.25, 2, 1, 5.32160097704594, 105, 0.75
58.25, 2, 2, 10.6432019540919, 165, 0.75
58.25, 2, 3, 13.3040024426148, 213, 0.75
58.25, 2, 4, 15.9648029311378, 251, 0.75
58.25, 2, 1, 4.18612341947678, 105, 1.0
58.25, 2, 2, 8.37224683895356, 165, 1.0
58.25, 2, 3, 10.4653085486919, 213, 1.0
58.25, 2, 4, 12.5583702584303, 251, 1.0
58.25, 4, 1, 9.68371181515731, 120, 0.25
58.25, 4, 2, 19.3674236303146, 180, 0.25
58.25, 4, 3, 24.2092795378933, 228, 0.25
58.25, 4, 4, 29.0511354454719, 266, 0.25
58.25, 4, 1, 6.82443043730097, 120, 0.5
58.25, 4, 2, 13.6488608746019, 180, 0.5
58.25, 4, 3, 17.0610760932524, 228, 0.5
58.25, 4, 4, 20.4732913119029, 266, 0.5
58.25, 4, 1, 5.26874380305172, 120, 0.75
58.25, 4, 2, 10.5374876061034, 180, 0.75
58.25, 4, 3, 13.1718595076293, 228, 0.75
58.25, 4, 4, 15.8062314091552, 266, 0.75
58.25, 4, 1, 4.29065313394668, 120, 1.0
58.25, 4, 2, 8.58130626789336, 180, 1.0
58.25, 4, 3, 10.7266328348667, 228, 1.0
58.25, 4, 4, 12.87195940184, 266, 1.0
58.25, 4, 1, 3.61884922856313, 120, 1.25
58.25, 4, 2, 7.23769845712625, 180, 1.25
58.25, 4, 3, 9.04712307140781, 228, 1.25
58.25, 4, 4, 10.8565476856894, 266, 1.25
58.25, 4, 1, 3.12893928567098, 120, 1.5
58.25, 4, 2, 6.25787857134197, 180, 1.5
58.25, 4, 3, 7.82234821417746, 228, 1.5
58.25, 4, 4, 9.38681785701295, 266, 1.5
58.25, 8, 1, 7.37673929681233, 140, 0.25
58.25, 8, 2, 14.7534785936247, 200, 0.25
58.25, 8, 3, 18.4418482420308, 248, 0.25
58.25, 8, 4, 22.130217890437, 286, 0.25
58.25, 8, 1, 5.84376689213867, 140, 0.5
58.25, 8, 2, 11.6875337842773, 200, 0.5
58.25, 8, 3, 14.6094172303467, 248, 0.5
58.25, 8, 4, 17.531300676416, 286, 0.5
58.25, 8, 1, 4.83830973649356, 140, 0.75
58.25, 8, 2, 9.67661947298711, 200, 0.75
58.25, 8, 3, 12.0957743412339, 248, 0.75
58.25, 8, 4, 14.5149292094807, 286, 0.75
58.25, 8, 1, 4.12805217857954, 140, 1.0
58.25, 8, 2, 8.25610435715908, 200, 1.0
58.25, 8, 3, 10.3201304464488, 248, 1.0
58.25, 8, 4, 12.3841565357386, 286, 1.0
58.25, 8, 1, 3.59963103781862, 140, 1.25
58.25, 8, 2, 7.19926207563725, 200, 1.25
58.25, 8, 3, 8.99907759454656, 248, 1.25
58.25, 8, 4, 10.7988931134559, 286, 1.25
58.25, 8, 1, 3.1911413914972, 140, 1.5
58.25, 8, 2, 6.38228278299441, 200, 1.5
58.25, 8, 3, 7.97785347874301, 248, 1.5
58.25, 8, 4, 9.57342417449161, 286, 1.5
57.905, 1, 1, 11.9251695610047, 90, 0.25
57.905, 1, 2, 23.8503391220094, 150, 0.25
57.905, 1, 3, 29.8129239025117, 198, 0.25
57.905, 1, 4, 35.7755086830141, 236, 0.25
57.905, 1, 1, 7.00709468336691, 90, 0.5
57.905, 1, 2, 14.0141893667338, 150, 0.5
57.905, 1, 3, 17.5177367084173, 198, 0.5
57.905, 1, 4, 21.0212840501007, 236, 0.5
57.905, 2, 1, 11.6800086432064, 105, 0.25
57.905, 2, 2, 23.3600172864128, 165, 0.25
57.905, 2, 3, 29.200021608016, 213, 0.25
57.905, 2, 4, 35.0400259296192, 251, 0.25
57.905, 2, 1, 7.34037887365557, 105, 0.5
57.905, 2, 2, 14.6807577473111, 165, 0.5
57.905, 2, 3, 18.3509471841389, 213, 0.5
57.905, 2, 4, 22.0211366209667, 251, 0.5
57.905, 2, 1, 5.35191160247606, 105, 0.75
57.905, 2, 2, 10.7038232049521, 165, 0.75
57.905, 2, 3, 13.3797790061902, 213, 0.75
57.905, 2, 4, 16.0557348074282, 251, 0.75
57.905, 2, 1, 4.21113803899935, 105, 1.0
57.905, 2, 2, 8.4222760779987, 165, 1.0
57.905, 2, 3, 10.5278450974984, 213, 1.0
57.905, 2, 4, 12.633414116998, 251, 1.0
57.905, 4, 1, 9.71203217596259, 120, 0.25
57.905, 4, 2, 19.4240643519252, 180, 0.25
57.905, 4, 3, 24.2800804399065, 228, 0.25
57.905, 4, 4, 29.1360965278878, 266, 0.25
57.905, 4, 1, 6.85259469215146, 120, 0.5
57.905, 4, 2, 13.7051893843029, 180, 0.5
57.905, 4, 3, 17.1314867303787, 228, 0.5
57.905, 4, 4, 20.5577840764544, 266, 0.5
57.905, 4, 1, 5.29394111747818, 120, 0.75
57.905, 4, 2, 10.5878822349564, 180, 0.75
57.905, 4, 3, 13.2348527936954, 228, 0.75
57.905, 4, 4, 15.8818233524345, 266, 0.75
57.905, 4, 1, 4.31294281792588, 120, 1.0
57.905, 4, 2, 8.62588563585177, 180, 1.0
57.905, 4, 3, 10.7823570448147, 228, 1.0
57.905, 4, 4, 12.9388284537777, 266, 1.0
57.905, 4, 1, 3.63867502197419, 120, 1.25
57.905, 4, 2, 7.27735004394837, 180, 1.25
57.905, 4, 3, 9.09668755493547, 228, 1.25
57.905, 4, 4, 10.9160250659226, 266, 1.25
57.905, 4, 1, 3.14672840547798, 120, 1.5
57.905, 4, 2, 6.29345681095596, 180, 1.5
57.905, 4, 3, 7.86682101369495, 228, 1.5
57.905, 4, 4, 9.44018521643395, 266, 1.5
57.905, 8, 1, 7.39023196090567, 140, 0.25
57.905, 8, 2, 14.7804639218114, 200, 0.25
57.905, 8, 3, 18.4755799022642, 248, 0.25
57.905, 8, 4, 22.170695882717, 286, 0.25
57.905, 8, 1, 5.8607199894507, 140, 0.5
57.905, 8, 2, 11.7214399789014, 200, 0.5
57.905, 8, 3, 14.6517999736268, 248, 0.5
57.905, 8, 4, 17.5821599683521, 286, 0.5
57.905, 8, 1, 4.85575376472659, 140, 0.75
57.905, 8, 2, 9.71150752945318, 200, 0.75
57.905, 8, 3, 12.1393844118165, 248, 0.75
57.905, 8, 4, 14.5672612941798, 286, 0.75
57.905, 8, 1, 4.14499181364117, 140, 1.0
57.905, 8, 2, 8.28998362728234, 200, 1.0
57.905, 8, 3, 10.3624795341029, 248, 1.0
57.905, 8, 4, 12.4349754409235, 286, 1.0
57.905, 8, 1, 3.61573749745768, 140, 1.25
57.905, 8, 2, 7.23147499491537, 200, 1.25
57.905, 8, 3, 9.03934374364421, 248, 1.25
57.905, 8, 4, 10.8472124923731, 286, 1.25
57.905, 8, 1, 3.2063357193815, 140, 1.5
57.905, 8, 2, 6.412671438763, 200, 1.5
57.905, 8, 3, 8.01583929845374, 248, 1.5
57.905, 8, 4, 9.61900715814449, 286, 1.5
54.8, 1, 1, 11.9706718539578, 90, 0.25
54.8, 1, 2, 23.9413437079156, 150, 0.25
54.8, 1, 3, 29.9266796348945, 198, 0.25
54.8, 1, 4, 35.9120155618734, 236, 0.25
54.8, 1, 1, 7.03853598451522, 90, 0.5
54.8, 1, 2, 14.0770719690304, 150, 0.5
54.8, 1, 3, 17.5963399612881, 198, 0.5
54.8, 1, 4, 21.1156079535457, 236, 0.5
54.8, 2, 1, 11.7175256101169, 105, 0.25
54.8, 2, 2, 23.4350512202338, 165, 0.25
54.8, 2, 3, 29.2938140252923, 213, 0.25
54.8, 2, 4, 35.1525768303507, 251, 0.25
54.8, 2, 1, 7.37003858215198, 105, 0.5
54.8, 2, 2, 14.740077164304, 165, 0.5
54.8, 2, 3, 18.4250964553799, 213, 0.5
54.8, 2, 4, 22.1101157464559, 251, 0.5
54.8, 2, 1, 5.37557098643071, 105, 0.75
54.8, 2, 2, 10.7511419728614, 165, 0.75
54.8, 2, 3, 13.4389274660768, 213, 0.75
54.8, 2, 4, 16.1267129592921, 251, 0.75
54.8, 2, 1, 4.23067322703062, 105, 1.0
54.8, 2, 2, 8.46134645406124, 165, 1.0
54.8, 2, 3, 10.5766830675765, 213, 1.0
54.8, 2, 4, 12.6920196810919, 251, 1.0
54.8, 4, 1, 9.73402980316575, 120, 0.25
54.8, 4, 2, 19.4680596063315, 180, 0.25
54.8, 4, 3, 24.3350745079144, 228, 0.25
54.8, 4, 4, 29.2020894094973, 266, 0.25
54.8, 4, 1, 6.87451770961693, 120, 0.5
54.8, 4, 2, 13.7490354192339, 180, 0.5
54.8, 4, 3, 17.1862942740423, 228, 0.5
54.8, 4, 4, 20.6235531288508, 266, 0.5
54.8, 4, 1, 5.31357745236544, 120, 0.75
54.8, 4, 2, 10.6271549047309, 180, 0.75
54.8, 4, 3, 13.2839436309136, 228, 0.75
54.8, 4, 4, 15.9407323570963, 266, 0.75
54.8, 4, 1, 4.33032592198052, 120, 1.0
54.8, 4, 2, 8.66065184396104, 180, 1.0
54.8, 4, 3, 10.8258148049513, 228, 1.0
54.8, 4, 4, 12.9909777659416, 266, 1.0
54.8, 4, 1, 3.6541443706764, 120, 1.25
54.8, 4, 2, 7.30828874135281, 180, 1.25
54.8, 4, 3, 9.13536092669101, 228, 1.25
54.8, 4, 4, 10.9624331120292, 266, 1.25
54.8, 4, 1, 3.16061369636142, 120, 1.5
54.8, 4, 2, 6.32122739272284, 180, 1.5
54.8, 4, 3, 7.90153424090356, 228, 1.5
54.8, 4, 4, 9.48184108908426, 266, 1.5
54.8, 8, 1, 7.4006919646987, 140, 0.25
54.8, 8, 2, 14.8013839293974, 200, 0.25
54.8, 8, 3, 18.5017299117468, 248, 0.25
54.8, 8, 4, 22.2020758940961, 286, 0.25
54.8, 8, 1, 5.87388763252959, 140, 0.5
54.8, 8, 2, 11.7477752650592, 200, 0.5
54.8, 8, 3, 14.684719081324, 248, 0.5
54.8, 8, 4, 17.6216628975888, 286, 0.5
54.8, 8, 1, 4.8693196343141, 140, 0.75
54.8, 8, 2, 9.73863926862819, 200, 0.75
54.8, 8, 3, 12.1732990857852, 248, 0.75
54.8, 8, 4, 14.6079589029423, 286, 0.75
54.8, 8, 1, 4.15817705517901, 140, 1.0
54.8, 8, 2, 8.31635411035802, 200, 1.0
54.8, 8, 3, 10.3954426379475, 248, 1.0
54.8, 8, 4, 12.474531165537, 286, 1.0
54.8, 8, 1, 3.62828246178965, 140, 1.25
54.8, 8, 2, 7.2565649235793, 200, 1.25
54.8, 8, 3, 9.07070615447413, 248, 1.25
54.8, 8, 4, 10.8848473853689, 286, 1.25
54.8, 8, 1, 3.21817625951373, 140, 1.5
54.8, 8, 2, 6.43635251902747, 200, 1.5
54.8, 8, 3, 8.04544064878433, 248, 1.5
54.8, 8, 4, 9.6545287785412, 286, 1.5
47.75, 1, 1, 15.0602409638554, 90, 0.25
47.75, 1, 2, 30.1204819277108, 150, 0.25
47.75, 1, 3, 37.6506024096386, 198, 0.25
47.75, 1, 4, 45.1807228915662, 236, 0.25
47.75, 1, 1, 9.27643784786642, 90, 0.5
47.75, 1, 2, 18.5528756957328, 150, 0.5
47.75, 1, 3, 23.191094619666, 198, 0.5
47.75, 1, 4, 27.8293135435993, 236, 0.5
47.75, 1, 1, 6.70241286863271, 90, 0.75
47.75, 1, 2, 13.4048257372654, 150, 0.75
47.75, 1, 3, 16.7560321715818, 198, 0.75
47.75, 1, 4, 20.1072386058981, 236, 0.75
47.75, 2, 1, 14.1635034842219, 105, 0.25
47.75, 2, 2, 28.3270069684437, 165, 0.25
47.75, 2, 3, 35.4087587105546, 213, 0.25
47.75, 2, 4, 42.4905104526655, 251, 0.25
47.75, 2, 1, 9.41548659234709, 105, 0.5
47.75, 2, 2, 18.8309731846942, 165, 0.5
47.75, 2, 3, 23.5387164808677, 213, 0.5
47.75, 2, 4, 28.2464597770413, 251, 0.5
47.75, 2, 1, 7.05158942825713, 105, 0.75
47.75, 2, 2, 14.1031788565143, 165, 0.75
47.75, 2, 3, 17.6289735706428, 213, 0.75
47.75, 2, 4, 21.1547682847714, 251, 0.75
47.75, 2, 1, 5.63647021689137, 105, 1.0
47.75, 2, 2, 11.2729404337827, 165, 1.0
47.75, 2, 3, 14.0911755422284, 213, 1.0
47.75, 2, 4, 16.9094106506741, 251, 1.0
47.75, 2, 1, 4.69439489249836, 105, 1.25
47.75, 2, 2, 9.38878978499671, 165, 1.25
47.75, 2, 3, 11.7359872312459, 213, 1.25
47.75, 2, 4, 14.0831846774951, 251, 1.25
47.75, 2, 1, 4.02213784670828, 105, 1.5
47.75, 2, 2, 8.04427569341657, 165, 1.5
47.75, 2, 3, 10.0553446167707, 213, 1.5
47.75, 2, 4, 12.0664135401248, 251, 1.5
47.75, 4, 1, 11.0837711422935, 120, 0.25
47.75, 4, 2, 22.1675422845869, 180, 0.25
47.75, 4, 3, 27.7094278557336, 228, 0.25
47.75, 4, 4, 33.2513134268804, 266, 0.25
47.75, 4, 1, 8.30261366278104, 120, 0.5
47.75, 4, 2, 16.6052273255621, 180, 0.5
47.75, 4, 3, 20.7565341569526, 228, 0.5
47.75, 4, 4, 24.9078409883431, 266, 0.5
47.75, 4, 1, 6.63719750972349, 120, 0.75
47.75, 4, 2, 13.274395019447, 180, 0.75
47.75, 4, 3, 16.5929937743087, 228, 0.75
47.75, 4, 4, 19.9115925291705, 266, 0.75
47.75, 4, 1, 5.52828269426385, 120, 1.0
47.75, 4, 2, 11.0565653885277, 180, 1.0
47.75, 4, 3, 13.8207067356596, 228, 1.0
47.75, 4, 4, 16.5848480827916, 266, 1.0
47.75, 4, 1, 4.7368670361423, 120, 1.25
47.75, 4, 2, 9.47373407228459, 180, 1.25
47.75, 4, 3, 11.8421675903557, 228, 1.25
47.75, 4, 4, 14.2106011084269, 266, 1.25
47.75, 4, 1, 4.14366930204034, 120, 1.5
47.75, 4, 2, 8.28733860408068, 180, 1.5
47.75, 4, 3, 10.3591732551009, 228, 1.5
47.75, 4, 4, 12.431007906121, 266, 1.5
47.75, 8, 1, 8.01025312399872, 140, 0.25
47.75, 8, 2, 16.0205062479974, 200, 0.25
47.75, 8, 3, 20.0256328099968, 248, 0.25
47.75, 8, 4, 24.0307593719962, 286, 0.25
47.75, 8, 1, 6.68091929449492, 140, 0.5
47.75, 8, 2, 13.3618385889899, 200, 0.5
47.75, 8, 3, 16.7022982362373, 248, 0.5
47.75, 8, 4, 20.0427578834848, 286, 0.5
47.75, 8, 1, 5.73000229200092, 140, 0.75
47.75, 8, 2, 11.4600045840018, 200, 0.75
47.75, 8, 3, 14.3250057300023, 248, 0.75
47.75, 8, 4, 17.1900068760027, 286, 0.75
47.75, 8, 1, 5.01605136436597, 140, 1.0
47.75, 8, 2, 10.0321027287319, 200, 1.0
47.75, 8, 3, 12.5401284109149, 248, 1.0
47.75, 8, 4, 15.0481540930979, 286, 1.0
47.75, 8, 1, 4.46030330062444, 140, 1.25
47.75, 8, 2, 8.92060660124888, 200, 1.25
47.75, 8, 3, 11.1507582515611, 248, 1.25
47.75, 8, 4, 13.3809099018733, 286, 1.25
47.75, 8, 1, 4.0154192097655, 140, 1.5
47.75, 8, 2, 8.030838419531, 200, 1.5
47.75, 8, 3, 10.0385480244137, 248, 1.5
47.75, 8, 4, 12.0462576292965, 286, 1.5
47.51, 1, 1, 15.1328856521328, 90, 0.25
47.51, 1, 2, 30.2657713042656, 150, 0.25
47.51, 1, 3, 37.832214130332, 198, 0.25
47.51, 1, 4, 45.3986569563984, 236, 0.25
47.51, 1, 1, 9.33162253586842, 90, 0.5
47.51, 1, 2, 18.6632450717368, 150, 0.5
47.51, 1, 3, 23.3290563396711, 198, 0.5
47.51, 1, 4, 27.9948676076053, 236, 0.5
47.51, 1, 1, 6.74564694970277, 90, 0.75
47.51, 1, 2, 13.4912938994055, 150, 0.75
47.51, 1, 3, 16.8641173742569, 198, 0.75
47.51, 1, 4, 20.2369408491083, 236, 0.75
47.51, 2, 1, 14.2187086213362, 105, 0.25
47.51, 2, 2, 28.4374172426725, 165, 0.25
47.51, 2, 3, 35.5467715533406, 213, 0.25
47.51, 2, 4, 42.6561258640087, 251, 0.25
47.51, 2, 1, 9.4643419088158, 105, 0.5
47.51, 2, 2, 18.9286838176316, 165, 0.5
47.51, 2, 3, 23.6608547720395, 213, 0.5
47.51, 2, 4, 28.3930257264474, 251, 0.5
47.51, 2, 1, 7.09272047499949, 105, 0.75
47.51, 2, 2, 14.185440949999, 165, 0.75
47.51, 2, 3, 17.7318011874987, 213, 0.75
47.51, 2, 4, 21.2781614249985, 251, 0.75
47.51, 2, 1, 5.67152243512487, 105, 1.0
47.51, 2, 2, 11.3430448702497, 165, 1.0
47.51, 2, 3, 14.1788060878122, 213, 1.0
47.51, 2, 4, 17.0145673053746, 251, 1.0
47.51, 2, 1, 4.72479543112282, 105, 1.25
47.51, 2, 2, 9.44959086224564, 165, 1.25
47.51, 2, 3, 11.811988577807, 213, 1.25
47.51, 2, 4, 14.1743862933685, 251, 1.25
47.51, 2, 1, 4.04892313827983, 105, 1.5
47.51, 2, 2, 8.09784627655967, 165, 1.5
47.51, 2, 3, 10.1223078456996, 213, 1.5
47.51, 2, 4, 12.1467694148395, 251, 1.5
47.51, 4, 1, 11.1124307122582, 120, 0.25
47.51, 4, 2, 22.2248614245164, 180, 0.25
47.51, 4, 3, 27.7810767806455, 228, 0.25
47.51, 4, 4, 33.3372921367746, 266, 0.25
47.51, 4, 1, 8.33481797278473, 120, 0.5
47.51, 4, 2, 16.6696359455695, 180, 0.5
47.51, 4, 3, 20.8370449319618, 228, 0.5
47.51, 4, 4, 25.0044539183542, 266, 0.5
47.51, 4, 1, 6.66809197132554, 120, 0.75
47.51, 4, 2, 13.3361839426511, 180, 0.75
47.51, 4, 3, 16.6702299283138, 228, 0.75
47.51, 4, 4, 20.0042759139766, 266, 0.75
47.51, 4, 1, 5.5568753134425, 120, 1.0
47.51, 4, 2, 11.113750626885, 180, 1.0
47.51, 4, 3, 13.8921882836062, 228, 1.0
47.51, 4, 4, 16.6706259403275, 266, 1.0
47.51, 4, 1, 4.76311680502033, 120, 1.25
47.51, 4, 2, 9.52623361004065, 180, 1.25
47.51, 4, 3, 11.9077920125508, 228, 1.25
47.51, 4, 4, 14.289350415061, 266, 1.25
47.51, 4, 1, 4.167780245451, 120, 1.5
47.51, 4, 2, 8.335560490902, 180, 1.5
47.51, 4, 3, 10.4194506136275, 228, 1.5
47.51, 4, 4, 12.503340736353, 266, 1.5
47.51, 8, 1, 8.02254334680452, 140, 0.25
47.51, 8, 2, 16.045086693609, 200, 0.25
47.51, 8, 3, 20.0563583670113, 248, 0.25
47.51, 8, 4, 24.0676300404136, 286, 0.25
47.51, 8, 1, 6.69803580100136, 140, 0.5
47.51, 8, 2, 13.3960716020027, 200, 0.5
47.51, 8, 3, 16.7450895025034, 248, 0.5
47.51, 8, 4, 20.0941074030041, 286, 0.5
47.51, 8, 1, 5.74890231896347, 140, 0.75
47.51, 8, 2, 11.4978046379269, 200, 0.75
47.51, 8, 3, 14.3722557974087, 248, 0.75
47.51, 8, 4, 17.2467069568904, 286, 0.75
47.51, 8, 1, 5.03537349882928, 140, 1.0
47.51, 8, 2, 10.0707469976586, 200, 1.0
47.51, 8, 3, 12.5884337470732, 248, 1.0
47.51, 8, 4, 15.1061204964878, 286, 1.0
47.51, 8, 1, 4.47940871804922, 140, 1.25
47.51, 8, 2, 8.95881743609843, 200, 1.25
47.51, 8, 3, 11.198521795123, 248, 1.25
47.51, 8, 4, 13.4382261541477, 286, 1.25
47.51, 8, 1, 4.03400667628105, 140, 1.5
47.51, 8, 2, 8.0680133525621, 200, 1.5
47.51, 8, 3, 10.0850166907026, 248, 1.5
47.51, 8, 4, 12.1020200288431, 286, 1.5
45.35, 1, 1, 15.2149106124001, 90, 0.25
45.35, 1, 2, 30.4298212248003, 150, 0.25
45.35, 1, 3, 38.0372765310004, 198, 0.25
45.35, 1, 4, 45.6447318372005, 236, 0.25
45.35, 1, 1, 9.39408172851104, 90, 0.5
45.35, 1, 2, 18.7881634570221, 150, 0.5
45.35, 1, 3, 23.4852043212776, 198, 0.5
45.35, 1, 4, 28.1822451855331, 236, 0.5
45.35, 1, 1, 6.79463224052998, 90, 0.75
45.35, 1, 2, 13.58926448106, 150, 0.75
45.35, 1, 3, 16.9865806013249, 198, 0.75
45.35, 1, 4, 20.3838967215899, 236, 0.75
45.35, 2, 1, 14.2809199768649, 105, 0.25
45.35, 2, 2, 28.5618399537298, 165, 0.25
45.35, 2, 3, 35.7022999421623, 213, 0.25
45.35, 2, 4, 42.8427599305947, 251, 0.25
45.35, 2, 1, 9.51954839262425, 105, 0.5
45.35, 2, 2, 19.0390967852485, 165, 0.5
45.35, 2, 3, 23.7988709815606, 213, 0.5
45.35, 2, 4, 28.5586451778728, 251, 0.5
45.35, 2, 1, 7.13926201448556, 105, 0.75
45.35, 2, 2, 14.2785240289711, 165, 0.75
45.35, 2, 3, 17.8481550362139, 213, 0.75
45.35, 2, 4, 21.4177860434567, 251, 0.75
45.35, 2, 1, 5.71121797434521, 105, 1.0
45.35, 2, 2, 11.4224359486904, 165, 1.0
45.35, 2, 3, 14.278044935863, 213, 1.0
45.35, 2, 4, 17.1336539230356, 251, 1.0
45.35, 2, 1, 4.75924185277285, 105, 1.25
45.35, 2, 2, 9.51848370554571, 165, 1.25
45.35, 2, 3, 11.8981046319321, 213, 1.25
45.35, 2, 4, 14.2777255583186, 251, 1.25
45.35, 2, 1, 4.07928498292819, 105, 1.5
45.35, 2, 2, 8.15856996585639, 165, 1.5
45.35, 2, 3, 10.1982124573205, 213, 1.5
45.35, 2, 4, 12.2378549487846, 251, 1.5
45.35, 4, 1, 11.1446378967839, 120, 0.25
45.35, 4, 2, 22.2892757935679, 180, 0.25
45.35, 4, 3, 27.8615947419598, 228, 0.25
45.35, 4, 4, 33.4339136903518, 266, 0.25
45.35, 4, 1, 8.37110795799378, 120, 0.5
45.35, 4, 2, 16.7422159159876, 180, 0.5
45.35, 4, 3, 20.9277698949844, 228, 0.5
45.35, 4, 4, 25.1133238739813, 266, 0.5
45.35, 4, 1, 6.70296321246215, 120, 0.75
45.35, 4, 2, 13.4059264249243, 180, 0.75
45.35, 4, 3, 16.7574080311554, 228, 0.75
45.35, 4, 4, 20.1088896373865, 266, 0.75
45.35, 4, 1, 5.58918381148801, 120, 1.0
45.35, 4, 2, 11.178367622976, 180, 1.0
45.35, 4, 3, 13.97295952872, 228, 1.0
45.35, 4, 4, 16.767551434464, 266, 1.0
45.35, 4, 1, 4.79280121257871, 120, 1.25
45.35, 4, 2, 9.58560242515741, 180, 1.25
45.35, 4, 3, 11.9820030314468, 228, 1.25
45.35, 4, 4, 14.3784036377361, 266, 1.25
45.35, 4, 1, 4.1950619925286, 120, 1.5
45.35, 4, 2, 8.39012398505719, 180, 1.5
45.35, 4, 3, 10.4876549813215, 228, 1.5
45.35, 4, 4, 12.5851859775858, 266, 1.5
45.35, 8, 1, 8.03632418531764, 140, 0.25
45.35, 8, 2, 16.0726483706353, 200, 0.25
45.35, 8, 3, 20.0908104632941, 248, 0.25
45.35, 8, 4, 24.1089725559529, 286, 0.25
45.35, 8, 1, 6.71727010143078, 140, 0.5
45.35, 8, 2, 13.4345402028616, 200, 0.5
45.35, 8, 3, 16.7931752535769, 248, 0.5
45.35, 8, 4, 20.1518103042923, 286, 0.5
45.35, 8, 1, 5.77017397074522, 140, 0.75
45.35, 8, 2, 11.5403479414904, 200, 0.75
45.35, 8, 3, 14.425434926863, 248, 0.75
45.35, 8, 4, 17.3105219122357, 286, 0.75
45.35, 8, 1, 5.05714574694043, 140, 1.0
45.35, 8, 2, 10.1142914938809, 200, 1.0
45.35, 8, 3, 12.6428643673511, 248, 1.0
45.35, 8, 4, 15.1714372408213, 286, 1.0
45.35, 8, 1, 4.50095645324631, 140, 1.25
45.35, 8, 2, 9.00191290649263, 200, 1.25
45.35, 8, 3, 11.2523911331158, 248, 1.25
45.35, 8, 4, 13.5028693597389, 286, 1.25
45.35, 8, 1, 4.0549856048011, 140, 1.5
45.35, 8, 2, 8.10997120960221, 200, 1.5
45.35, 8, 3, 10.1374640120028, 248, 1.5
45.35, 8, 4, 12.1649568144033, 286, 1.5
43.25, 1, 1, 19.5694716242661, 90, 0.25
43.25, 1, 2, 39.1389432485323, 150, 0.25
43.25, 1, 3, 48.9236790606654, 198, 0.25
43.25, 1, 4, 58.7084148727984, 236, 0.25
43.25, 1, 1, 12.9533678756477, 90, 0.5
43.25, 1, 2, 25.9067357512953, 150, 0.5
43.25, 1, 3, 32.3834196891192, 198, 0.5
43.25, 1, 4, 38.860103626943, 236, 0.5
43.25, 1, 1, 9.68054211035818, 90, 0.75
43.25, 1, 2, 19.3610842207164, 150, 0.75
43.25, 1, 3, 24.2013552758954, 198, 0.75
43.25, 1, 4, 29.0416263310745, 236, 0.75
43.25, 1, 1, 7.72797527047913, 90, 1.0
43.25, 1, 2, 15.4559505409583, 150, 1.0
43.25, 1, 3, 19.3199381761978, 198, 1.0
43.25, 1, 4, 23.1839258114374, 236, 1.0
43.25, 2, 1, 17.4076524039968, 105, 0.25
43.25, 2, 2, 34.8153048079936, 165, 0.25
43.25, 2, 3, 43.519131009992, 213, 0.25
43.25, 2, 4, 52.2229572119904, 251, 0.25
43.25, 2, 1, 12.5168978120463, 105, 0.5
43.25, 2, 2, 25.0337956240925, 165, 0.5
43.25, 2, 3, 31.2922445301157, 213, 0.5
43.25, 2, 4, 37.5506934361388, 251, 0.5
43.25, 2, 1, 9.77154136293459, 105, 0.75
43.25, 2, 2, 19.5430827258692, 165, 0.75
43.25, 2, 3, 24.4288534073365, 213, 0.75
43.25, 2, 4, 29.3146240888038, 251, 0.75
43.25, 2, 1, 8.0138479292217, 105, 1.0
43.25, 2, 2, 16.0276958584434, 165, 1.0
43.25, 2, 3, 20.0346198230542, 213, 1.0
43.25, 2, 4, 24.0415437876651, 251, 1.0
43.25, 2, 1, 6.792094002581, 105, 1.25
43.25, 2, 2, 13.584188005162, 165, 1.25
43.25, 2, 3, 16.9802350064525, 213, 1.25
43.25, 2, 4, 20.376282007743, 251, 1.25
43.25, 2, 1, 5.8935854216271, 105, 1.5
43.25, 2, 2, 11.7871708432542, 165, 1.5
43.25, 2, 3, 14.7339635540677, 213, 1.5
43.25, 2, 4, 17.6807562648813, 251, 1.5
43.25, 4, 1, 12.6497413127902, 120, 0.25
43.25, 4, 2, 25.2994826255803, 180, 0.25
43.25, 4, 3, 31.6243532819754, 228, 0.25
43.25, 4, 4, 37.9492239383705, 266, 0.25
43.25, 4, 1, 10.1930564899191, 120, 0.5
